student_id,joc_id,thread_id
14032,joc_03646,14A-11N003
14026,joc_03647,14A-11N044
14039,joc_03648,14A-11N043
14007,joc_03649,14A-11N008
14047,joc_03650,14A-11N031
14006,joc_03651,14A-11N014
14051,joc_03652,14A-11N036
14040,joc_03653,14A-11N061
14023,joc_03654,14A-11N027
14024,joc_03655,14A-11N040
14035,joc_03656,14A-11N054
14001,joc_03657,14A-11N045
14027,joc_03658,14A-11N051
14002,joc_03659,14A-11N006
14012,joc_03660,14A-11N050
14025,joc_03661,14A-11N037
14001,joc_03662,14A-11N004
14040,joc_03663,14A-11N057
14008,joc_03664,14A-11N055
14042,joc_03665,14A-11N021
14028,joc_03666,14A-11N015
14049,joc_03667,14A-11N052
14018,joc_03668,14A-11N030
14045,joc_03669,14A-11N001
14011,joc_03670,14A-11N018
14041,joc_03671,14A-11N026
14003,joc_03672,14A-11N009
14036,joc_03673,14A-11N062
14029,joc_03674,14A-11N035
14014,joc_03675,14A-11N032
14016,joc_03676,14A-11N011
14004,joc_03677,14A-11N002
14050,joc_03678,14A-11N041
14015,joc_03679,14A-11N024
14044,joc_03680,14A-12N040
14021,joc_03681,14A-12N053
14050,joc_03682,14A-12N023
14047,joc_03683,14A-12N029
14003,joc_03684,14A-12N026
14040,joc_03685,14A-12N005
14038,joc_03686,14A-12N058
14043,joc_03687,14A-12N057
14012,joc_03688,14A-12N047
14052,joc_03689,14A-12N014
14007,joc_03690,14A-12N006
14032,joc_03691,14A-12N008
14005,joc_03692,14A-12N044
14048,joc_03693,14A-12N013
14035,joc_03694,14A-12N030
14014,joc_03695,14A-12N032
14009,joc_03696,14A-12N018
14007,joc_03697,14A-12N063
14053,joc_03698,14A-12N064
14011,joc_03699,14A-12N062
14006,joc_03700,14A-12N012
14001,joc_03701,14A-12N041
14016,joc_03702,14A-12N065
14045,joc_03703,14A-12N022
14027,joc_03704,14A-12N048
14041,joc_03705,14A-12N024
14051,joc_03706,14A-12N037
14002,joc_03707,14A-12N059
14042,joc_03708,14A-12N002
14010,joc_03709,14A-12N045
14054,joc_03710,14A-12N043
14017,joc_03711,14A-12N010
14029,joc_03712,14A-12N033
14028,joc_03713,14A-12N015
14033,joc_03714,14A-12N038
14031,joc_03715,14A-12N001
14034,joc_03716,14A-12N060
14013,joc_03717,14A-12N031
14038,joc_03718,14A-12N054
14031,joc_03719,14A-12N046
14055,joc_03720,14A-12N028
14008,joc_03721,14A-12N051
14039,joc_03722,14A-12N011
14012,joc_03723,14A-12N050
14035,joc_03724,14A-12N049
14027,joc_03725,14A-12N004
14026,joc_03726,14A-12N056
14036,joc_03727,14A-12N055
14015,joc_03728,14A-12N021
14049,joc_03729,14A-12N034
14017,joc_03730,14A-12N017
14016,joc_03731,14A-12N052
14024,joc_03732,14A-12N039
14030,joc_03733,14A-12N019
14037,joc_03734,14A-12N016
14023,joc_03735,14A-12N027
14025,joc_03736,14A-12N007
14040,joc_03737,14A-12N061
14046,joc_03738,14A-12N020
14019,joc_03739,14A-12N066
14042,joc_03740,14A-12N035
14051,joc_03741,14A-12N036
14050,joc_03742,14A-12N009
14004,joc_03743,14A-12N003
14018,joc_03744,14A-12N042
14020,joc_03745,14A-12N025
14001,joc_03746,14A-13N020
14048,joc_03747,14A-13N014
14005,joc_03748,14A-13N062
14048,joc_03749,14A-13N060
14007,joc_03750,14A-13N024
14039,joc_03751,14A-13N045
14042,joc_03752,14A-13N016
14052,joc_03753,14A-13N009
14031,joc_03754,14A-13N023
14037,joc_03755,14A-13N058
14002,joc_03756,14A-13N017
14041,joc_03757,14A-13N053
14043,joc_03758,14A-13N008
14052,joc_03759,14A-13N072
14004,joc_03760,14A-13N025
14036,joc_03761,14A-13N065
14003,joc_03762,14A-13N064
14055,joc_03763,14A-13N052
14055,joc_03764,14A-13N005
14041,joc_03765,14A-13N034
14003,joc_03766,14A-13N066
14018,joc_03767,14A-13N029
14032,joc_03768,14A-13N028
14011,joc_03769,14A-13N067
14030,joc_03770,14A-13N061
14028,joc_03771,14A-13N035
14019,joc_03772,14A-13N033
14037,joc_03773,14A-13N075
14055,joc_03774,14A-13N038
14018,joc_03775,14A-13N006
14019,joc_03776,14A-13N063
14029,joc_03777,14A-13N048
14046,joc_03778,14A-13N042
14015,joc_03779,14A-13N032
14020,joc_03780,14A-13N037
14019,joc_03781,14A-13N031
14044,joc_03782,14A-13N049
14038,joc_03783,14A-13N012
14014,joc_03784,14A-13N050
14005,joc_03785,14A-13N019
14052,joc_03786,14A-13N022
14045,joc_03787,14A-13N027
14033,joc_03788,14A-13N030
14022,joc_03789,14A-13N046
14047,joc_03790,14A-13N040
14008,joc_03791,14A-13N056
14026,joc_03792,14A-13N003
14050,joc_03793,14A-13N073
14055,joc_03794,14A-13N007
14052,joc_03795,14A-13N018
14034,joc_03796,14A-13N043
14025,joc_03797,14A-13N036
14006,joc_03798,14A-13N057
14010,joc_03799,14A-13N013
14021,joc_03800,14A-13N011
14019,joc_03801,14A-13N069
14009,joc_03802,14A-13N051
14012,joc_03803,14A-13N026
14049,joc_03804,14A-13N044
14023,joc_03805,14A-13N041
14053,joc_03806,14A-13N010
14024,joc_03807,14A-13N059
14027,joc_03808,14A-13N047
15072,joc_03809,14A-13N074
14051,joc_03810,14A-13N001
14054,joc_03811,14A-13N021
14043,joc_03812,14A-13N015
15036,joc_03813,14A-13N070
15022,joc_03814,14A-13N071
14040,joc_03815,14A-13N004
14008,joc_03816,14A-13N002
14017,joc_03817,14A-13N054
14014,joc_03818,14A-13N055
14035,joc_03819,14A-13N039
15056,joc_03820,14A-13N068
14002,joc_03821,14B-01N003
14003,joc_03822,14B-01N002
14005,joc_03823,14B-01N005
14009,joc_03824,14B-01N004
14017,joc_03825,14B-01N006
14013,joc_03826,14B-01N007
14018,joc_03827,14B-01N001
14013,joc_03828,14B-02N025
14040,joc_03829,14B-02N028
14010,joc_03830,14B-02N001
14055,joc_03831,14B-02N012
14012,joc_03832,14B-02N016
14032,joc_03833,14B-02N034
14017,joc_03834,14B-02N004
14053,joc_03835,14B-02N035
14050,joc_03836,14B-02N032
14020,joc_03837,14B-02N033
14024,joc_03838,14B-02N037
14037,joc_03839,14B-02N015
14044,joc_03840,14B-02N022
14054,joc_03841,14B-02N029
14021,joc_03842,14B-02N031
14038,joc_03843,14B-02N030
14053,joc_03844,14B-02N026
14029,joc_03845,14B-02N009
14047,joc_03846,14B-02N005
14032,joc_03847,14B-02N007
14049,joc_03848,14B-02N038
14028,joc_03849,14B-02N017
14035,joc_03850,14B-02N018
14017,joc_03851,14B-02N006
14022,joc_03852,14B-02N003
14045,joc_03853,14B-02N011
14022,joc_03854,14B-02N014
14019,joc_03855,14B-02N008
14028,joc_03856,14B-02N019
14011,joc_03857,14B-02N020
14011,joc_03858,14B-02N002
14055,joc_03859,14B-02N010
14039,joc_03860,14B-02N041
14004,joc_03861,14B-02N036
14040,joc_03862,14B-02N027
14010,joc_03863,14B-02N023
14043,joc_03864,14B-02N013
14038,joc_03865,14B-02N024
14027,joc_03866,14B-02N021
14008,joc_03867,14B-02N039
14022,joc_03868,14B-02N040
14015,joc_03869,14B-03N051
14046,joc_03870,14B-03N003
14052,joc_03871,14B-03N012
14048,joc_03872,14B-03N027
14043,joc_03873,14B-03N055
14018,joc_03874,14B-03N052
14008,joc_03875,14B-03N048
14014,joc_03876,14B-03N035
14018,joc_03877,14B-03N018
14033,joc_03878,14B-03N077
14033,joc_03879,14B-03N020
14052,joc_03880,14B-03N074
14001,joc_03881,14B-03N039
14026,joc_03882,14B-03N028
14050,joc_03883,14B-03N062
14038,joc_03884,14B-03N026
14037,joc_03885,14B-03N013
14021,joc_03886,14B-03N081
14013,joc_03887,14B-03N082
14035,joc_03888,14B-03N042
14032,joc_03889,14B-03N010
14016,joc_03890,14B-03N075
14046,joc_03891,14B-03N068
14051,joc_03892,14B-03N065
14053,joc_03893,14B-03N064
15056,joc_03894,14B-03N063
14022,joc_03895,14B-03N069
14030,joc_03896,14B-03N019
14006,joc_03897,14B-03N057
14025,joc_03898,14B-03N016
14015,joc_03899,14B-03N083
14044,joc_03900,14B-03N037
14012,joc_03901,14B-03N067
14040,joc_03902,14B-03N066
14036,joc_03903,14B-03N079
14016,joc_03904,14B-03N078
14055,joc_03905,14B-03N009
14032,joc_03906,14B-03N073
14037,joc_03907,14B-03N040
14023,joc_03908,14B-03N014
14020,joc_03909,14B-03N031
14022,joc_03910,14B-03N050
14003,joc_03911,14B-03N025
14017,joc_03912,14B-03N002
14021,joc_03913,14B-03N080
14042,joc_03914,14B-03N017
14009,joc_03915,14B-03N044
14045,joc_03916,14B-03N011
14029,joc_03917,14B-03N071
14004,joc_03918,14B-03N004
14001,joc_03919,14B-03N059
14047,joc_03920,14B-03N022
14010,joc_03921,14B-03N070
14019,joc_03922,14B-03N008
14045,joc_03923,14B-03N047
14010,joc_03924,14B-03N053
14039,joc_03925,14B-03N054
14049,joc_03926,14B-03N007
14054,joc_03927,14B-03N029
14028,joc_03928,14B-03N049
14004,joc_03929,14B-03N046
15056,joc_03930,14B-03N060
14040,joc_03931,14B-03N001
14014,joc_03932,14B-03N015
14024,joc_03933,14B-03N041
14043,joc_03934,14B-03N034
14037,joc_03935,14B-03N045
14008,joc_03936,14B-03N056
14016,joc_03937,14B-03N005
14024,joc_03938,14B-03N033
14002,joc_03939,14B-03N061
14011,joc_03940,14B-03N024
14053,joc_03941,14B-03N030
14027,joc_03942,14B-03N023
14013,joc_03943,14B-03N076
14027,joc_03944,14B-03N072
14049,joc_03945,14B-03N021
14005,joc_03946,14B-03N038
14039,joc_03947,14B-03N043
14050,joc_03948,14B-03N006
14031,joc_03949,14B-03N058
14031,joc_03950,14B-03N036
14009,joc_03951,14B-03N032
14017,joc_03952,14B-03N084
14025,joc_03953,14B-04N009
14020,joc_03954,14B-04N024
14029,joc_03955,14B-04N023
14048,joc_03956,14B-04N013
14012,joc_03957,14B-04N014
14006,joc_03958,14B-04N033
14003,joc_03959,14B-04N032
14003,joc_03960,14B-04N035
14025,joc_03961,14B-04N017
14042,joc_03962,14B-04N008
14016,joc_03963,14B-04N003
14042,joc_03964,14B-04N019
14050,joc_03965,14B-04N028
14046,joc_03966,14B-04N037
14008,joc_03967,14B-04N038
14052,joc_03968,14B-04N034
14001,joc_03969,14B-04N015
14046,joc_03970,14B-04N046
14047,joc_03971,14B-04N030
14009,joc_03972,14B-04N002
14017,joc_03973,14B-04N018
14026,joc_03974,14B-04N039
14026,joc_03975,14B-04N036
14039,joc_03976,14B-04N025
14021,joc_03977,14B-04N004
14054,joc_03978,14B-04N042
14034,joc_03979,14B-04N005
14031,joc_03980,14B-04N044
14004,joc_03981,14B-04N021
14015,joc_03982,14B-04N041
14040,joc_03983,14B-04N031
14017,joc_03984,14B-04N010
14034,joc_03985,14B-04N011
14020,joc_03986,14B-04N022
14014,joc_03987,14B-04N029
14031,joc_03988,14B-04N012
14051,joc_03989,14B-04N026
14055,joc_03990,14B-04N043
14033,joc_03991,14B-04N040
14048,joc_03992,14B-04N001
14023,joc_03993,14B-04N007
14004,joc_03994,14B-04N020
14035,joc_03995,14B-04N016
14006,joc_03996,14B-04N006
14023,joc_03997,14B-04N027
14020,joc_03998,14B-04N045
14003,joc_03999,14B-05N002
14036,joc_04000,14B-05N003
14045,joc_04001,14B-05N001
14035,joc_04002,14B-06N009
14018,joc_04003,14B-06N056
14044,joc_04004,14B-06N097
14050,joc_04005,14B-06N073
14002,joc_04006,14B-06N011
14017,joc_04007,14B-06N068
14044,joc_04008,14B-06N057
14031,joc_04009,14B-06N021
14017,joc_04010,14B-06N105
14001,joc_04011,14B-06N051
14029,joc_04012,14B-06N007
14041,joc_04013,14B-06N106
14018,joc_04014,14B-06N016
14027,joc_04015,14B-06N084
14046,joc_04016,14B-06N061
14033,joc_04017,14B-06N044
14016,joc_04018,14B-06N074
14049,joc_04019,14B-06N023
14026,joc_04020,14B-06N048
14052,joc_04021,14B-06N030
14023,joc_04022,14B-06N042
14047,joc_04023,14B-06N006
14012,joc_04024,14B-06N090
14022,joc_04025,14B-06N089
14010,joc_04026,14B-06N002
14031,joc_04027,14B-06N038
14032,joc_04028,14B-06N077
14015,joc_04029,14B-06N082
14032,joc_04030,14B-06N104
14015,joc_04031,14B-06N071
14043,joc_04032,14B-06N072
14034,joc_04033,14B-06N075
14015,joc_04034,14B-06N101
14011,joc_04035,14B-06N060
14053,joc_04036,14B-06N018
14004,joc_04037,14B-06N099
14034,joc_04038,14B-06N092
14030,joc_04039,14B-06N041
14008,joc_04040,14B-06N040
14039,joc_04041,14B-06N033
14036,joc_04042,14B-06N086
14049,joc_04043,14B-06N085
14020,joc_04044,14B-06N029
14019,joc_04045,14B-06N080
14042,joc_04046,14B-06N034
14043,joc_04047,14B-06N081
14046,joc_04048,14B-06N028
14033,joc_04049,14B-06N024
14035,joc_04050,14B-06N053
14001,joc_04051,14B-06N035
14037,joc_04052,14B-06N049
14048,joc_04053,14B-06N010
14008,joc_04054,14B-06N088
14027,joc_04055,14B-06N094
14005,joc_04056,14B-06N087
14016,joc_04057,14B-06N063
14014,joc_04058,14B-06N027
14037,joc_04059,14B-06N043
14055,joc_04060,14B-06N079
14039,joc_04061,14B-06N017
14032,joc_04062,14B-06N014
14032,joc_04063,14B-06N015
14049,joc_04064,14B-06N103
14010,joc_04065,14B-06N066
14028,joc_04066,14B-06N032
14021,joc_04067,14B-06N093
14025,joc_04068,14B-06N078
14032,joc_04069,14B-06N013
14018,joc_04070,14B-06N047
15030,joc_04071,14B-06N098
14040,joc_04072,14B-06N052
14035,joc_04073,14B-06N012
14006,joc_04074,14B-06N058
14005,joc_04075,14B-06N062
14052,joc_04076,14B-06N026
14038,joc_04077,14B-06N050
14044,joc_04078,14B-06N019
14038,joc_04079,14B-06N069
14002,joc_04080,14B-06N067
14029,joc_04081,14B-06N102
14003,joc_04082,14B-06N054
14024,joc_04083,14B-06N005
14014,joc_04084,14B-06N037
14009,joc_04085,14B-06N055
14025,joc_04086,14B-06N022
15052,joc_04087,14B-06N100
14040,joc_04088,14B-06N059
14053,joc_04089,14B-06N004
14045,joc_04090,14B-06N039
14009,joc_04091,14B-06N070
14022,joc_04092,14B-06N091
14019,joc_04093,14B-06N046
14055,joc_04094,14B-06N008
14048,joc_04095,14B-06N031
14028,joc_04096,14B-06N083
15056,joc_04097,14B-06N107
14045,joc_04098,14B-06N076
14012,joc_04099,14B-06N003
14050,joc_04100,14B-06N064
14024,joc_04101,14B-06N025
14051,joc_04102,14B-06N045
14004,joc_04103,14B-06N036
14051,joc_04104,14B-06N020
14004,joc_04105,14B-06N065
14054,joc_04106,14B-06N001
14001,joc_04107,14B-06N096
14029,joc_04108,14B-06N095
14012,joc_04109,14B-07N001
14016,joc_04110,14B-07N006
14046,joc_04111,14B-07N003
14018,joc_04112,14B-07N005
14032,joc_04113,14B-07N007
14044,joc_04114,14B-07N002
14026,joc_04115,14B-07N004
14005,joc_04116,14B-08N007
14004,joc_04117,14B-08N008
14022,joc_04118,14B-08N010
14020,joc_04119,14B-08N005
14011,joc_04120,14B-08N002
14027,joc_04121,14B-08N014
14022,joc_04122,14B-08N009
14019,joc_04123,14B-08N011
14025,joc_04124,14B-08N012
14048,joc_04125,14B-08N013
14004,joc_04126,14B-08N004
14014,joc_04127,14B-08N006
14045,joc_04128,14B-08N003
14053,joc_04129,14B-08N001
14054,joc_04130,14B-09N004
14009,joc_04131,14B-09N015
14042,joc_04132,14B-09N021
14051,joc_04133,14B-09N023
14047,joc_04134,14B-09N022
14031,joc_04135,14B-09N012
14010,joc_04136,14B-09N001
14006,joc_04137,14B-09N026
14023,joc_04138,14B-09N014
14006,joc_04139,14B-09N005
14009,joc_04140,14B-09N024
14045,joc_04141,14B-09N025
14033,joc_04142,14B-09N003
14038,joc_04143,14B-09N017
14054,joc_04144,14B-09N009
14030,joc_04145,14B-09N007
14013,joc_04146,14B-09N008
14025,joc_04147,14B-09N010
14008,joc_04148,14B-09N006
14001,joc_04149,14B-09N013
14055,joc_04150,14B-09N027
14044,joc_04151,14B-09N016
14055,joc_04152,14B-09N011
14015,joc_04153,14B-09N002
14038,joc_04154,14B-09N020
14052,joc_04155,14B-09N018
14042,joc_04156,14B-09N019
14050,joc_04157,14B-09N028
14052,joc_04158,14B-09N029
14029,joc_04159,14B-10N011
14036,joc_04160,14B-10N008
14026,joc_04161,14B-10N017
14014,joc_04162,14B-10N001
14035,joc_04163,14B-10N015
14029,joc_04164,14B-10N013
14028,joc_04165,14B-10N012
14035,joc_04166,14B-10N014
14036,joc_04167,14B-10N009
14024,joc_04168,14B-10N003
14028,joc_04169,14B-10N002
14037,joc_04170,14B-10N022
14021,joc_04171,14B-10N021
14040,joc_04172,14B-10N024
14003,joc_04173,14B-10N016
14030,joc_04174,14B-10N025
14017,joc_04175,14B-10N007
14047,joc_04176,14B-10N006
14021,joc_04177,14B-10N019
14043,joc_04178,14B-10N020
14013,joc_04179,14B-10N005
14029,joc_04180,14B-10N010
14030,joc_04181,14B-10N004
14002,joc_04182,14B-10N018
14035,joc_04183,14B-11N033
14011,joc_04184,14B-11N019
14005,joc_04185,14B-11N068
14030,joc_04186,14B-11N034
14033,joc_04187,14B-11N043
14010,joc_04188,14B-11N038
14003,joc_04189,14B-11N035
14044,joc_04190,14B-11N026
14038,joc_04191,14B-11N025
14018,joc_04192,14B-11N064
14047,joc_04193,14B-11N075
14046,joc_04194,14B-11N095
14040,joc_04195,14B-11N085
14040,joc_04196,14B-11N046
14030,joc_04197,14B-11N070
14052,joc_04198,14B-11N018
14036,joc_04199,14B-11N024
14041,joc_04200,14B-11N007
14039,joc_04201,14B-11N023
14043,joc_04202,14B-11N015
14021,joc_04203,14B-11N091
14029,joc_04204,14B-11N090
14053,joc_04205,14B-11N014
14027,joc_04206,14B-11N002
14039,joc_04207,14B-11N082
14022,joc_04208,14B-11N081
14051,joc_04209,14B-11N066
14024,joc_04210,14B-11N065
15080,joc_04211,14B-11N072
14025,joc_04212,14B-11N071
14002,joc_04213,14B-11N044
14045,joc_04214,14B-11N032
14032,joc_04215,14B-11N088
14014,joc_04216,14B-11N016
15080,joc_04217,14B-11N099
14009,joc_04218,14B-11N077
14053,joc_04219,14B-11N041
14017,joc_04220,14B-11N059
14022,joc_04221,14B-11N086
14020,joc_04222,14B-11N087
14023,joc_04223,14B-11N051
14020,joc_04224,14B-11N069
14015,joc_04225,14B-11N076
14015,joc_04226,14B-11N078
14006,joc_04227,14B-11N061
14012,joc_04228,14B-11N029
14001,joc_04229,14B-11N028
14019,joc_04230,14B-11N008
14044,joc_04231,14B-11N093
14019,joc_04232,14B-11N089
14051,joc_04233,14B-11N045
14047,joc_04234,14B-11N042
14043,joc_04235,14B-11N013
14042,joc_04236,14B-11N074
14026,joc_04237,14B-11N053
14054,joc_04238,14B-11N055
14031,joc_04239,14B-11N092
14047,joc_04240,14B-11N073
14045,joc_04241,14B-11N067
15056,joc_04242,14B-11N096
15048,joc_04243,14B-11N097
14027,joc_04244,14B-11N027
14048,joc_04245,14B-11N012
14028,joc_04246,14B-11N058
14006,joc_04247,14B-11N056
14013,joc_04248,14B-11N098
14049,joc_04249,14B-11N040
14048,joc_04250,14B-11N047
14008,joc_04251,14B-11N011
14037,joc_04252,14B-11N010
14035,joc_04253,14B-11N030
14009,joc_04254,14B-11N017
14002,joc_04255,14B-11N037
14008,joc_04256,14B-11N039
14016,joc_04257,14B-11N060
14018,joc_04258,14B-11N036
14032,joc_04259,14B-11N080
14038,joc_04260,14B-11N054
14049,joc_04261,14B-11N079
14001,joc_04262,14B-11N020
15031,joc_04263,14B-11N009
14052,joc_04264,14B-11N083
14017,joc_04265,14B-11N084
14050,joc_04266,14B-11N048
14016,joc_04267,14B-11N057
14004,joc_04268,14B-11N050
14035,joc_04269,14B-11N004
14010,joc_04270,14B-11N021
14049,joc_04271,14B-11N005
14019,joc_04272,14B-11N049
14023,joc_04273,14B-11N003
14038,joc_04274,14B-11N063
14014,joc_04275,14B-11N001
14013,joc_04276,14B-11N094
14012,joc_04277,14B-12N003
14005,joc_04278,14B-12N014
14009,joc_04279,14B-12N005
14009,joc_04280,14B-12N018
14053,joc_04281,14B-12N015
14017,joc_04282,14B-12N008
14031,joc_04283,14B-12N001
14003,joc_04284,14B-12N011
14021,joc_04285,14B-12N019
14052,joc_04286,14B-12N010
14037,joc_04287,14B-12N017
14038,joc_04288,14B-12N016
14034,joc_04289,14B-12N004
14001,joc_04290,14B-12N002
14004,joc_04291,14B-12N013
14022,joc_04292,14B-12N006
14022,joc_04293,14B-12N007
14055,joc_04294,14B-12N009
14027,joc_04295,14B-12N012
14049,joc_04296,14B-12N020
14010,joc_04297,14B-13N037
14042,joc_04298,14B-13N038
14049,joc_04299,14B-13N046
14019,joc_04300,14B-13N035
14018,joc_04301,14B-13N020
14043,joc_04302,14B-13N021
14006,joc_04303,14B-13N041
14004,joc_04304,14B-13N034
14031,joc_04305,14B-13N011
14045,joc_04306,14B-13N008
14023,joc_04307,14B-13N051
14055,joc_04308,14B-13N064
14046,joc_04309,14B-13N006
14030,joc_04310,14B-13N005
14026,joc_04311,14B-13N023
14026,joc_04312,14B-13N036
14017,joc_04313,14B-13N050
14035,joc_04314,14B-13N013
14032,joc_04315,14B-13N054
14054,joc_04316,14B-13N055
14039,joc_04317,14B-13N047
14011,joc_04318,14B-13N014
14020,joc_04319,14B-13N043
14015,joc_04320,14B-13N028
14010,joc_04321,14B-13N017
14034,joc_04322,14B-13N019
14012,joc_04323,14B-13N039
14002,joc_04324,14B-13N048
14023,joc_04325,14B-13N049
14029,joc_04326,14B-13N030
14044,joc_04327,14B-13N018
14047,joc_04328,14B-13N009
14034,joc_04329,14B-13N003
14011,joc_04330,14B-13N062
14011,joc_04331,14B-13N058
14044,joc_04332,14B-13N057
14021,joc_04333,14B-13N066
14050,joc_04334,14B-13N052
14050,joc_04335,14B-13N002
14016,joc_04336,14B-13N042
14051,joc_04337,14B-13N029
14029,joc_04338,14B-13N056
14002,joc_04339,14B-13N045
14005,joc_04340,14B-11N022
14019,joc_04341,14B-13N007
14042,joc_04342,14B-13N022
14028,joc_04343,14B-13N010
14036,joc_04344,14B-13N027
14053,joc_04345,14B-13N016
14028,joc_04346,14B-13N015
14026,joc_04347,14B-13N063
14024,joc_04348,14B-13N004
14040,joc_04349,14B-13N044
14028,joc_04350,14B-13N012
14012,joc_04351,14B-13N060
14021,joc_04352,14B-13N032
14008,joc_04353,14B-13N053
14023,joc_04354,14B-13N024
14006,joc_04355,14B-13N040
14051,joc_04356,14B-13N031
14025,joc_04357,14B-13N026
14006,joc_04358,14B-13N025
14042,joc_04359,14B-13N001
14030,joc_04360,14B-13N061
14033,joc_04361,14B-13N033
14020,joc_04362,14B-13N059
14025,joc_04363,14B-14N001
14048,joc_04364,14B-14N002
14046,joc_04365,14B-11N052
14008,joc_04366,14B-11N006
14049,joc_04367,14B-15N002
14045,joc_04368,14B-15N001
14008,joc_04369,14B-15N003
14014,joc_04370,14B-16N014
14036,joc_04371,14B-16N033
14002,joc_04372,14B-16N027
14047,joc_04373,14B-16N049
14015,joc_04374,14B-16N085
15079,joc_04375,14B-16N086
14020,joc_04376,14B-16N042
15082,joc_04377,14B-16N087
14029,joc_04378,14B-16N088
14008,joc_04379,14B-16N058
14037,joc_04380,14B-16N016
14031,joc_04381,14B-16N060
14001,joc_04382,14B-16N076
14049,joc_04383,14B-16N001
15029,joc_04384,14B-16N059
15085,joc_04385,14B-16N077
14027,joc_04386,14B-16N055
14033,joc_04387,14B-16N037
14018,joc_04388,14B-16N007
14004,joc_04389,14B-16N008
15022,joc_04390,14B-16N075
14005,joc_04391,14B-16N067
14011,joc_04392,14B-16N066
14002,joc_04393,14B-16N031
14010,joc_04394,14B-16N069
14011,joc_04395,14B-16N068
14009,joc_04396,14B-16N011
14026,joc_04397,14B-16N010
14052,joc_04398,14B-16N057
14008,joc_04399,14B-16N056
14043,joc_04400,14B-16N022
14016,joc_04401,14B-16N021
14031,joc_04402,14B-16N045
14017,joc_04403,14B-16N043
15039,joc_04404,14B-16N080
14024,joc_04405,14B-16N048
14008,joc_04406,14B-16N071
14013,joc_04407,14B-16N070
14037,joc_04408,14B-16N051
14044,joc_04409,14B-16N044
15080,joc_04410,14B-16N084
14021,joc_04411,14B-16N029
14022,joc_04412,14B-16N061
14046,joc_04413,14B-16N062
14053,joc_04414,14B-16N035
14020,joc_04415,14B-16N053
14009,joc_04416,14B-16N052
14022,joc_04417,14B-16N063
14034,joc_04418,14B-16N004
14035,joc_04419,14B-16N020
14027,joc_04420,14B-16N019
14054,joc_04421,14B-16N025
14028,joc_04422,14B-16N024
14029,joc_04423,14B-16N065
15080,joc_04424,14B-16N064
14032,joc_04425,14B-16N003
14020,joc_04426,14B-16N005
14005,joc_04427,14B-16N023
14054,joc_04428,14B-16N050
14033,joc_04429,14B-16N036
14003,joc_04430,14B-16N041
14004,joc_04431,14B-16N038
15056,joc_04432,14B-16N040
14024,joc_04433,14B-16N047
14048,joc_04434,14B-16N018
14003,joc_04435,14B-16N072
14042,joc_04436,14B-16N030
14008,joc_04437,14B-16N028
14014,joc_04438,14B-16N015
14034,joc_04439,14B-11N062
14012,joc_04440,14B-16N074
15011,joc_04441,14B-16N081
14019,joc_04442,14B-16N083
14045,joc_04443,14B-16N032
14010,joc_04444,14B-16N012
15011,joc_04445,14B-16N078
14032,joc_04446,14B-16N046
14023,joc_04447,14B-16N034
14003,joc_04448,14B-16N006
14015,joc_04449,14B-16N054
14006,joc_04450,14B-16N017
14016,joc_04451,14B-16N002
15012,joc_04452,14B-16N082
15067,joc_04453,14B-16N079
14028,joc_04454,14B-16N026
14017,joc_04455,14B-16N039
14025,joc_04456,14B-16N013
14030,joc_04457,14B-16N009
14013,joc_04458,14B-16N073
14009,joc_04459,14B-17N004
14024,joc_04460,14B-17N008
14019,joc_04461,14B-17N010
14023,joc_04462,14B-17N009
14023,joc_04463,14B-17N013
14011,joc_04464,14B-17N014
14034,joc_04465,14B-17N016
14045,joc_04466,14B-17N017
14020,joc_04467,14B-17N003
14003,joc_04468,14B-17N018
14024,joc_04469,14B-17N011
14033,joc_04470,14B-17N015
14009,joc_04471,14B-17N005
14012,joc_04472,14B-17N012
14006,joc_04473,14B-17N021
14052,joc_04474,14B-17N001
14022,joc_04475,14B-17N006
14011,joc_04476,14B-17N007
14002,joc_04477,14B-17N019
14006,joc_04478,14B-17N002
14003,joc_04479,14B-18N004
14015,joc_04480,14B-18N002
14038,joc_04481,14B-17N020
14004,joc_04482,14B-11N031
14050,joc_04483,14B-18N001
14010,joc_04484,14B-18N003
14026,joc_04485,14B-19N017
14042,joc_04486,14B-19N030
14010,joc_04487,14B-19N032
14018,joc_04488,14B-19N031
14033,joc_04489,14B-19N034
14004,joc_04490,14B-19N009
14025,joc_04491,14B-19N010
14051,joc_04492,14B-19N001
14026,joc_04493,14B-19N016
14035,joc_04494,14B-19N024
14053,joc_04495,14B-19N035
14039,joc_04496,14B-19N036
14043,joc_04497,14B-19N007
14025,joc_04498,14B-19N006
14051,joc_04499,14B-19N015
14048,joc_04500,14B-19N039
14044,joc_04501,14B-19N038
14001,joc_04502,14B-19N029
14054,joc_04503,14B-19N026
14055,joc_04504,14B-19N014
14046,joc_04505,14B-19N037
14010,joc_04506,14B-19N019
14038,joc_04507,14B-19N018
14029,joc_04508,14B-19N008
14032,joc_04509,14B-19N020
14039,joc_04510,14B-19N022
14048,joc_04511,14B-19N021
14043,joc_04512,14B-19N023
14036,joc_04513,14B-19N004
14055,joc_04514,14B-19N013
14016,joc_04515,14B-19N028
14050,joc_04516,14B-19N033
14039,joc_04517,14B-19N012
14029,joc_04518,14B-19N011
14005,joc_04519,14B-19N025
