corpus_id,topic_id,student_id
JOC_01497,13A-05N,13038
JOC_01234,13A-05N,13024
JOC_02336,13A-05N,13033
JOC_01415,13A-05N,13063
JOC_02093,13A-05N,13021
JOC_01638,13A-05N,13036
JOC_02184,13A-05N,13036
JOC_02559,13A-05N,13018
JOC_01639,13A-05N,13020
JOC_02265,13A-05N,13040
JOC_01728,13A-05N,13060
JOC_02164,13A-05N,13035
JOC_01810,13A-05N,13035
JOC_02036,13A-05N,13054
JOC_02787,13A-05N,13048
JOC_01746,13A-05N,13010
JOC_02092,13A-05N,13001
JOC_01395,13A-05N,13007
JOC_01960,13A-05N,13007
JOC_01288,13A-05N,13009
JOC_02340,13A-05N,13023
JOC_01671,13A-05N,13030
JOC_02119,13A-05N,13008
JOC_01594,13A-05N,13017
JOC_02317,13A-05N,13027
JOC_01963,13A-05N,13003
JOC_02535,13A-05N,13015
JOC_02192,13A-05N,13044
JOC_01771,13A-05N,13030
JOC_05067,13A-05N,13002
JOC_01568,13A-05N,13045
JOC_01365,13A-05N,13053
JOC_02214,13A-05N,13039
JOC_01278,13A-05N,13026
JOC_01878,13A-05N,13022
JOC_01901,13A-05N,15002
JOC_02892,13A-05O,14007
JOC_07156,13A-05O,14005
JOC_02891,13A-05O,14010
JOC_02893,13A-05O,14017
JOC_02894,13A-05O,15070
JOC_07049,13A-05O,15008
JOC_05226,13A-05O,15075
JOC_05227,13A-05O,15008
JOC_07213,13A-05O,15064
JOC_06877,13A-05O,15016
JOC_05424,13A-05O,15040
JOC_06092,13A-05O,15073
JOC_01544,13A-06N,13013
JOC_02140,13A-06N,13018
JOC_02503,13A-06N,13042
JOC_01932,13A-06N,13031
JOC_01640,13A-06N,13062
JOC_02714,13A-06N,13061
JOC_02088,13A-06N,13008
JOC_02613,13A-06N,13019
JOC_01367,13A-06N,13036
JOC_01574,13A-06N,13037
JOC_02295,13A-06N,13052
JOC_01908,13A-06N,13029
JOC_02012,13A-06N,13017
JOC_01672,13A-06N,13060
JOC_02583,13A-06N,13035
JOC_02686,13A-06N,13006
JOC_01239,13A-06N,13043
JOC_02609,13A-06N,13028
JOC_02384,13A-06N,13032
JOC_02633,13A-06N,13055
JOC_02365,13A-06N,13059
JOC_02659,13A-06N,13056
JOC_02478,13A-06N,13047
JOC_01937,13A-06N,13057
JOC_02061,13A-06N,13058
JOC_02554,13A-06N,13051
JOC_01390,13A-06N,13034
JOC_02266,13A-06N,13054
JOC_01787,13A-06N,13007
JOC_01450,13A-06N,13023
JOC_01235,13A-06N,13009
JOC_01835,13A-06N,13001
JOC_01569,13A-06N,13025
JOC_01290,13A-06N,13014
JOC_02240,13A-06N,13041
JOC_01314,13A-06N,13004
JOC_02337,13A-06N,13045
JOC_02360,13A-06N,13046
JOC_01498,13A-06N,13011
JOC_02483,13A-06N,13038
JOC_01984,13A-06N,13024
JOC_02341,13A-06N,13033
JOC_02165,13A-06N,13053
JOC_01811,13A-06N,13020
JOC_02037,13A-06N,13042
JOC_02529,13A-06N,13048
JOC_01723,13A-06N,13046
JOC_02271,13A-06N,13001
JOC_02410,13A-06N,13057
JOC_01522,13A-06N,13012
JOC_01260,13A-06N,13014
JOC_01287,13A-06N,13002
JOC_02763,13A-06N,13004
JOC_01887,13A-06N,13051
JOC_01595,13A-06N,13029
JOC_01962,13A-06N,13003
JOC_01480,13A-06N,13027
JOC_01752,13A-06N,13015
JOC_01479,13A-06N,13030
JOC_02189,13A-06N,13003
JOC_01345,13A-06N,13021
JOC_02791,13A-06N,13056
JOC_01862,13A-06N,13010
JOC_01770,13A-06N,13010
JOC_02738,13A-06N,13045
JOC_01416,13A-06N,13039
JOC_02637,13A-06N,13005
JOC_01696,13A-06N,13049
JOC_02114,13A-06N,13063
JOC_01317,13A-06N,13057
JOC_02440,13A-06N,13026
JOC_02651,13A-06N,13016
JOC_01630,13A-06N,13022
JOC_02895,13A-06O,14024
JOC_02896,13A-06O,14036
JOC_01545,13A-07N,13013
JOC_02739,13A-07N,13036
JOC_02764,13A-07N,13031
JOC_01957,13A-07N,13042
JOC_02141,13A-07N,13051
JOC_02504,13A-07N,13018
JOC_02434,13A-07N,13014
JOC_02530,13A-07N,13034
JOC_02555,13A-07N,13032
JOC_01697,13A-07N,13061
JOC_01475,13A-07N,13062
JOC_02115,13A-07N,13030
JOC_02634,13A-07N,13037
JOC_02660,13A-07N,13052
JOC_01933,13A-07N,13049
JOC_02584,13A-07N,13053
JOC_02715,13A-07N,13054
JOC_02385,13A-07N,13019
JOC_02361,13A-07N,13010
JOC_01236,13A-07N,13057
JOC_01368,13A-07N,13058
JOC_01451,13A-07N,13029
JOC_01985,13A-07N,13055
JOC_01909,13A-07N,13060
JOC_01391,13A-07N,13047
JOC_01284,13A-07N,13046
JOC_02610,13A-07N,13001
JOC_01836,13A-07N,13006
JOC_01724,13A-07N,13009
JOC_02241,13A-07N,13028
JOC_02185,13A-07N,13007
JOC_01641,13A-07N,13003
JOC_01500,13A-07N,13056
JOC_02267,13A-07N,13025
JOC_01812,13A-07N,13020
JOC_02216,13A-07N,13041
JOC_02688,13A-07N,13039
JOC_01588,13A-07N,13017
JOC_01747,13A-07N,13011
JOC_01886,13A-07N,13024
JOC_02319,13A-07N,13040
JOC_02041,13A-07N,13059
JOC_02479,13A-07N,13015
JOC_01673,13A-07N,13021
JOC_01570,13A-07N,13027
JOC_02062,13A-07N,13044
JOC_02013,13A-07N,13033
JOC_06352,13A-07N,15047
JOC_02268,13A-08N,13042
JOC_01884,13A-08N,13013
JOC_02242,13A-08N,13037
JOC_01392,13A-08N,13052
JOC_02508,13A-08N,13035
JOC_01499,13A-08N,13061
JOC_02066,13A-08N,13032
JOC_02408,13A-08N,13063
JOC_02614,13A-08N,13020
JOC_02687,13A-08N,13041
JOC_02437,13A-08N,13007
JOC_01369,13A-08N,13011
JOC_01370,13A-08N,13048
JOC_02556,13A-08N,13059
JOC_02557,13A-08N,13006
JOC_01856,13A-08N,13006
JOC_02116,13A-08N,13054
JOC_01546,13A-08N,13054
JOC_02765,13A-08N,13026
JOC_02716,13A-08N,13036
JOC_02215,13A-08N,13062
JOC_01452,13A-08N,13060
JOC_02364,13A-08N,13040
JOC_02386,13A-08N,13009
JOC_01986,13A-08N,13047
JOC_02482,13A-08N,13031
JOC_02480,13A-08N,13051
JOC_02063,13A-08N,13034
JOC_02664,13A-08N,13046
JOC_02362,13A-08N,13057
JOC_02635,13A-08N,13014
JOC_02142,13A-08N,13018
JOC_01936,13A-08N,13043
JOC_02017,13A-08N,13028
JOC_01347,13A-08N,13050
JOC_01571,13A-08N,13029
JOC_01913,13A-08N,13024
JOC_01674,13A-08N,13001
JOC_02296,13A-08N,13058
JOC_01910,13A-08N,13049
JOC_02455,13A-08N,13053
JOC_01989,13A-08N,13010
JOC_01934,13A-08N,13030
JOC_01421,13A-08N,13055
JOC_01813,13A-08N,13023
JOC_01237,13A-08N,13016
JOC_02661,13A-08N,13025
JOC_02435,13A-08N,13008
JOC_02505,13A-08N,13056
JOC_02531,13A-08N,13019
JOC_01501,13A-08N,13039
JOC_01476,13A-08N,13017
JOC_01958,13A-08N,13038
JOC_02585,13A-08N,13013
JOC_01788,13A-08N,13021
JOC_01615,13A-08N,13003
JOC_01548,13A-08N,13011
JOC_01837,13A-08N,13058
JOC_02691,13A-08N,13046
JOC_01417,13A-08N,13029
JOC_02611,13A-08N,13052
JOC_01698,13A-08N,13034
JOC_02186,13A-08N,13012
JOC_02089,13A-08N,13028
JOC_01642,13A-08N,13041
JOC_02166,13A-08N,13030
JOC_02457,13A-08N,13019
JOC_01748,13A-08N,13051
JOC_01285,13A-08N,13002
JOC_01523,13A-08N,13027
JOC_01961,13A-08N,13027
JOC_01261,13A-08N,13008
JOC_01885,13A-08N,13038
JOC_01596,13A-08N,13031
JOC_02318,13A-08N,13049
JOC_02740,13A-08N,13049
JOC_01344,13A-08N,13015
JOC_01318,13A-08N,13044
JOC_02338,13A-08N,13005
JOC_02042,13A-08N,13004
JOC_01769,13A-08N,13045
JOC_02014,13A-08N,13056
JOC_02245,13A-08N,13059
JOC_02320,13A-08N,13032
JOC_02786,13A-08N,13033
JOC_01725,13A-08N,13050
JOC_01701,13A-08N,13005
JOC_02169,13A-08N,13044
JOC_02441,13A-08N,13022
JOC_02897,13A-08O,14001
JOC_06719,13A-08O,15059
JOC_07430,13A-08O,15082
JOC_01547,13A-09N,13013
JOC_02717,13A-09N,13040
JOC_02269,13A-09N,13037
JOC_02016,13A-09N,13054
JOC_01912,13A-09N,13006
JOC_01882,13A-09N,13004
JOC_01749,13A-09N,13007
JOC_02767,13A-09N,13041
JOC_01750,13A-09N,13036
JOC_01418,13A-09N,13060
JOC_01289,13A-09N,13042
JOC_01346,13A-09N,13021
JOC_02387,13A-09N,13062
JOC_02741,13A-09N,13008
JOC_01726,13A-09N,13047
JOC_02409,13A-09N,13061
JOC_02064,13A-09N,13020
JOC_02217,13A-09N,13048
JOC_02662,13A-09N,13034
JOC_02091,13A-09N,13058
JOC_01987,13A-09N,13031
JOC_01911,13A-09N,13028
JOC_01675,13A-09N,13018
JOC_02219,13A-09N,13001
JOC_02145,13A-09N,13040
JOC_02298,13A-09N,13031
JOC_01839,13A-09N,13035
JOC_02689,13A-09N,13035
JOC_01751,13A-09N,13046
JOC_01549,13A-09N,13037
JOC_01816,13A-09N,13037
JOC_01238,13A-09N,13043
JOC_01988,13A-09N,13057
JOC_02090,13A-09N,13043
JOC_02363,13A-09N,13029
JOC_02297,13A-09N,13025
JOC_02636,13A-09N,13052
JOC_02143,13A-09N,13025
JOC_01935,13A-09N,13032
JOC_01838,13A-09N,13059
JOC_02506,13A-09N,13032
JOC_02015,13A-09N,13055
JOC_02188,13A-09N,13059
JOC_02586,13A-09N,13012
JOC_02793,13A-09N,13023
JOC_02690,13A-09N,13009
JOC_02244,13A-09N,13014
JOC_01524,13A-09N,13011
JOC_01789,13A-09N,13028
JOC_01840,13A-09N,13003
JOC_01453,13A-09N,13003
JOC_01572,13A-09N,13041
JOC_02558,13A-09N,13056
JOC_01503,13A-09N,13039
JOC_01286,13A-09N,13039
JOC_02612,13A-09N,13026
JOC_02187,13A-09N,13019
JOC_01455,13A-09N,13030
JOC_02299,13A-09N,13051
JOC_01857,13A-09N,13002
JOC_01699,13A-09N,13027
JOC_01959,13A-09N,13027
JOC_02481,13A-09N,13017
JOC_01262,13A-09N,13038
JOC_01883,13A-09N,13025
JOC_01371,13A-09N,13053
JOC_01643,13A-09N,13003
JOC_02167,13A-09N,13049
JOC_02532,13A-09N,13005
JOC_02436,13A-09N,13024
JOC_01343,13A-09N,13021
JOC_01814,13A-09N,13021
JOC_01478,13A-09N,13013
JOC_01597,13A-09N,13010
JOC_02038,13A-09N,13015
JOC_02339,13A-09N,13047
JOC_01315,13A-09N,13025
JOC_02456,13A-09N,13033
JOC_02794,13A-09N,13045
JOC_02792,13A-09N,13024
JOC_01768,13A-09N,13009
JOC_06414,13A-09N,13024
JOC_01393,13A-09N,13043
JOC_02243,13A-09N,13050
JOC_02144,13A-09N,13005
JOC_01815,13A-09N,13063
JOC_02117,13A-09N,13063
JOC_02402,13A-09N,13063
JOC_01307,13A-09N,13016
JOC_01779,13A-09N,13016
JOC_01851,13A-09N,13022
JOC_01631,13A-09N,13022
JOC_01780,13A-09N,13022
JOC_01632,13A-09N,15049
JOC_02898,13A-09O,14004
JOC_05702,13A-09O,15027
JOC_06995,13A-09O,15068
JOC_01550,13B-01N,13013
JOC_02803,13B-01N,13042
JOC_02547,13B-01N,13017
JOC_01990,13B-01N,13062
JOC_02257,13B-01N,13047
JOC_02783,13B-01N,13018
JOC_01991,13B-01N,13061
JOC_01302,13B-01N,13051
JOC_01575,13B-01N,13046
JOC_02067,13B-01N,13031
JOC_02120,13B-01N,13031
JOC_02146,13B-01N,13014
JOC_02639,13B-01N,13034
JOC_02720,13B-01N,13036
JOC_01326,13B-01N,13037
JOC_02421,13B-01N,13057
JOC_02509,13B-01N,13060
JOC_01616,13B-01N,13052
JOC_02396,13B-01N,13016
JOC_02272,13B-01N,13023
JOC_02026,13B-01N,13035
JOC_01792,13B-01N,13055
JOC_02094,13B-01N,13012
JOC_02589,13B-01N,13058
JOC_01525,13B-01N,13043
JOC_02665,13B-01N,13029
JOC_02300,13B-01N,13004
JOC_01938,13B-01N,13004
JOC_02569,13B-01N,13054
JOC_01319,13B-01N,13024
JOC_02562,13B-01N,13010
JOC_01817,13B-01N,13028
JOC_01646,13B-01N,13009
JOC_01481,13B-01N,13001
JOC_01914,13B-01N,13020
JOC_02620,13B-01N,13025
JOC_01970,13B-01N,13030
JOC_01456,13B-01N,13053
JOC_01241,13B-01N,13008
JOC_01866,13B-01N,13011
JOC_01729,13B-01N,13026
JOC_01841,13B-01N,13006
JOC_01964,13B-01N,13042
JOC_02536,13B-01N,13040
JOC_01424,13B-01N,13019
JOC_01505,13B-01N,13059
JOC_02769,13B-01N,13056
JOC_02594,13B-01N,13041
JOC_01627,13B-01N,13004
JOC_01738,13B-01N,13004
JOC_01764,13B-01N,13018
JOC_01864,13B-01N,13007
JOC_01375,13B-01N,13007
JOC_02469,13B-01N,13055
JOC_02222,13B-01N,13026
JOC_01702,13B-01N,13058
JOC_02694,13B-01N,13009
JOC_01249,13B-01N,13056
JOC_02615,13B-01N,13032
JOC_02248,13B-01N,13063
JOC_01401,13B-01N,13063
JOC_02666,13B-01N,13032
JOC_02023,13B-01N,13044
JOC_02388,13B-01N,13045
JOC_01402,13B-01N,13048
JOC_02802,13B-01N,13047
JOC_02324,13B-01N,13027
JOC_02342,13B-01N,13048
JOC_02416,13B-01N,13030
JOC_01889,13B-01N,13021
JOC_01753,13B-01N,13016
JOC_02198,13B-01N,13003
JOC_01291,13B-01N,13020
JOC_02197,13B-01N,13063
JOC_02310,13B-01N,13041
JOC_02045,13B-01N,13054
JOC_01846,13B-01N,13062
JOC_01350,13B-01N,13038
JOC_01678,13B-01N,13050
JOC_01605,13B-01N,13050
JOC_01440,13B-01N,13039
JOC_01269,13B-01N,13001
JOC_01490,13B-01N,13039
JOC_01598,13B-01N,13052
JOC_02900,13B-01N,13012
JOC_02899,13B-01N,13033
JOC_06138,13B-01N,13043
JOC_02744,13B-01N,13032
JOC_02484,13B-01N,13005
JOC_02274,13B-01N,13021
JOC_01686,13B-01N,13025
JOC_01461,13B-01N,13053
JOC_02366,13B-01N,13008
JOC_01335,13B-01N,13002
JOC_02031,13B-01N,13010
JOC_02170,13B-01N,13003
JOC_02471,13B-01N,13015
JOC_02519,13B-01N,13015
JOC_02807,13B-01N,14047
JOC_01336,13B-01N,14047
JOC_01531,13B-01N,15041
JOC_05115,13B-01O,15004
JOC_07327,13B-01O,15079
JOC_05488,13B-01O,15019
JOC_07150,13B-01O,15073
JOC_02486,13B-02N,13051
JOC_01847,13B-02N,13042
JOC_02301,13B-02N,13046
JOC_01915,13B-02N,13037
JOC_02746,13B-02N,13047
JOC_02772,13B-02N,13016
JOC_01995,13B-02N,13035
JOC_01705,13B-02N,13035
JOC_01776,13B-02N,13024
JOC_02225,13B-02N,13036
JOC_01380,13B-02N,13043
JOC_02224,13B-02N,13028
JOC_01681,13B-02N,13061
JOC_02275,13B-02N,13062
JOC_01578,13B-02N,13031
JOC_01462,13B-02N,13019
JOC_02515,13B-02N,13051
JOC_02672,13B-02N,13022
JOC_01331,13B-02N,13006
JOC_02343,13B-02N,13040
JOC_01560,13B-02N,13040
JOC_02702,13B-02N,13018
JOC_01754,13B-02N,13014
JOC_02568,13B-02N,13009
JOC_02368,13B-02N,13052
JOC_02725,13B-02N,13058
JOC_02259,13B-02N,13004
JOC_02208,13B-02N,13045
JOC_01441,13B-02N,13013
JOC_01898,13B-02N,13059
JOC_01298,13B-02N,13021
JOC_02147,13B-02N,13054
JOC_02390,13B-02N,13060
JOC_01617,13B-02N,13041
JOC_02490,13B-02N,13039
JOC_02095,13B-02N,13025
JOC_01819,13B-02N,13008
JOC_02122,13B-02N,13027
JOC_02107,13B-02N,13003
JOC_01551,13B-03N,13013
JOC_02221,13B-03N,13051
JOC_02082,13B-03N,13042
JOC_02027,13B-03N,13031
JOC_01609,13B-03N,13018
JOC_01443,13B-03N,13046
JOC_02770,13B-03N,13061
JOC_02400,13B-03N,13037
JOC_02096,13B-03N,13047
JOC_02097,13B-03N,13040
JOC_01303,13B-03N,13062
JOC_02563,13B-03N,13035
JOC_01411,13B-03N,13035
JOC_01793,13B-03N,13054
JOC_01818,13B-03N,13023
JOC_02510,13B-03N,13024
JOC_01463,13B-03N,13052
JOC_02721,13B-03N,13060
JOC_01703,13B-03N,13019
JOC_02485,13B-03N,13034
JOC_02804,13B-03N,13036
JOC_01971,13B-03N,13055
JOC_02068,13B-03N,13016
JOC_02121,13B-03N,13020
JOC_01434,13B-03N,13029
JOC_02590,13B-03N,13020
JOC_01947,13B-03N,13030
JOC_01618,13B-03N,13010
JOC_02375,13B-03N,13057
JOC_01939,13B-03N,13009
JOC_02255,13B-03N,13059
JOC_01731,13B-03N,13001
JOC_01923,13B-03N,13004
JOC_01965,13B-03N,13028
JOC_01482,13B-03N,13025
JOC_02640,13B-03N,13053
JOC_02621,13B-03N,13017
JOC_01487,13B-03N,13012
JOC_01457,13B-03N,13008
JOC_02273,13B-03N,13006
JOC_02004,13B-03N,13049
JOC_02781,13B-03N,13013
JOC_01801,13B-03N,13039
JOC_02693,13B-03N,13042
JOC_01242,13B-03N,13056
JOC_01320,13B-03N,13014
JOC_01916,13B-03N,13041
JOC_01842,13B-03N,13004
JOC_02537,13B-03N,13018
JOC_01553,13B-03N,13046
JOC_01687,13B-03N,13059
JOC_01647,13B-03N,13034
JOC_01526,13B-03N,13032
JOC_01425,13B-03N,13007
JOC_01376,13B-03N,13009
JOC_01992,13B-03N,13058
JOC_02106,13B-03N,13056
JOC_01876,13B-03N,13063
JOC_02425,13B-03N,13063
JOC_01628,13B-03N,13044
JOC_02649,13B-03N,13029
JOC_01353,13B-03N,13045
JOC_02546,13B-03N,13048
JOC_02439,13B-03N,13011
JOC_02194,13B-03N,13011
JOC_02616,13B-03N,13037
JOC_01576,13B-03N,13031
JOC_02247,13B-03N,13027
JOC_01321,13B-03N,13026
JOC_02698,13B-03N,13041
JOC_02468,13B-03N,13035
JOC_01250,13B-03N,13026
JOC_02022,13B-03N,13030
JOC_01404,13B-03N,13048
JOC_02667,13B-03N,13008
JOC_01679,13B-03N,13016
JOC_02801,13B-03N,13007
JOC_02199,13B-03N,13062
JOC_02322,13B-03N,13010
JOC_02344,13B-03N,13011
JOC_02051,13B-03N,13023
JOC_02158,13B-03N,13050
JOC_02417,13B-03N,13038
JOC_01511,13B-03N,13050
JOC_01512,13B-03N,13028
JOC_01890,13B-03N,13043
JOC_01517,13B-03N,13032
JOC_01875,13B-03N,13001
JOC_02465,13B-03N,13052
JOC_02303,13B-03N,13039
JOC_02367,13B-03N,13057
JOC_01730,13B-03N,13012
JOC_01352,13B-03N,13019
JOC_01755,13B-03N,13044
JOC_01292,13B-03N,13049
JOC_01268,13B-03N,13047
JOC_02329,13B-03N,13005
JOC_01599,13B-03N,13005
JOC_02054,13B-03N,13021
JOC_02745,13B-03N,13003
JOC_02148,13B-03N,13002
JOC_02277,13B-03N,13053
JOC_02389,13B-03N,13008
JOC_01711,13B-03N,13033
JOC_02171,13B-03N,13003
JOC_02520,13B-03N,13015
JOC_01532,13B-03N,13015
JOC_02442,13B-03N,13033
JOC_05765,13B-03O,15029
JOC_02123,13B-04N,13036
JOC_02488,13B-04N,13062
JOC_02130,13B-04N,13031
JOC_02397,13B-04N,13047
JOC_02278,13B-04N,13047
JOC_01736,13B-04N,13013
JOC_02131,13B-04N,13028
JOC_02003,13B-04N,13035
JOC_02748,13B-04N,13019
JOC_01777,13B-04N,13052
JOC_02155,13B-04N,13051
JOC_02150,13B-04N,13051
JOC_01660,13B-04N,13042
JOC_02052,13B-04N,13061
JOC_01378,13B-04N,13022
JOC_02226,13B-04N,13022
JOC_02374,13B-04N,13037
JOC_01507,13B-04N,13006
JOC_01682,13B-04N,13040
JOC_02373,13B-04N,13011
JOC_02773,13B-04N,13018
JOC_02081,13B-04N,13020
JOC_02806,13B-04N,13037
JOC_02704,13B-04N,13046
JOC_01389,13B-04N,13036
JOC_01900,13B-04N,13036
JOC_01824,13B-04N,13046
JOC_01579,13B-04N,13024
JOC_02668,13B-04N,13014
JOC_01330,13B-04N,13055
JOC_01433,13B-04N,13034
JOC_02345,13B-04N,13058
JOC_02625,13B-04N,13016
JOC_02701,13B-04N,13004
JOC_02470,13B-04N,13063
JOC_02424,13B-04N,13029
JOC_01334,13B-04N,13045
JOC_02548,13B-04N,13056
JOC_02645,13B-04N,13031
JOC_02570,13B-04N,13017
JOC_01996,13B-04N,13008
JOC_02489,13B-04N,13047
JOC_02598,13B-04N,13059
JOC_01626,13B-04N,13048
JOC_02726,13B-04N,13004
JOC_01354,13B-04N,13059
JOC_02306,13B-04N,13060
JOC_01412,13B-04N,13057
JOC_01759,13B-04N,13006
JOC_02209,13B-04N,13054
JOC_01439,13B-04N,13050
JOC_01897,13B-04N,13043
JOC_01297,13B-04N,13005
JOC_01492,13B-04N,13007
JOC_02392,13B-04N,13021
JOC_01554,13B-04N,13039
JOC_01917,13B-04N,13008
JOC_02098,13B-04N,13053
JOC_01706,13B-04N,13027
JOC_01949,13B-04N,13003
JOC_02512,13B-04N,13027
JOC_01778,13B-04N,13010
JOC_02403,13B-04N,13033
JOC_01993,13B-05N,13031
JOC_01625,13B-05N,13008
JOC_01767,13B-05N,13031
JOC_02747,13B-05N,13013
JOC_01648,13B-05N,13042
JOC_01946,13B-05N,13060
JOC_01410,13B-05N,13040
JOC_02648,13B-05N,13036
JOC_02200,13B-05N,13062
JOC_02369,13B-05N,13061
JOC_02391,13B-05N,13017
JOC_01680,13B-05N,13046
JOC_02256,13B-05N,13047
JOC_01820,13B-05N,13018
JOC_02399,13B-05N,13024
JOC_02193,13B-05N,13039
JOC_01432,13B-05N,13011
JOC_01506,13B-05N,13028
JOC_02780,13B-05N,13034
JOC_01918,13B-05N,13035
JOC_01659,13B-05N,13037
JOC_02069,13B-05N,13019
JOC_01426,13B-05N,13052
JOC_01972,13B-05N,13023
JOC_02328,13B-05N,13057
JOC_01355,13B-05N,13054
JOC_01899,13B-05N,13020
JOC_01274,13B-05N,13020
JOC_02099,13B-05N,13010
JOC_02149,13B-05N,13001
JOC_02287,13B-05N,13025
JOC_01270,13B-05N,13030
JOC_01704,13B-05N,13012
JOC_02511,13B-05N,13006
JOC_01794,13B-05N,13051
JOC_02641,13B-05N,13055
JOC_02622,13B-05N,13043
JOC_02025,13B-05N,13009
JOC_02564,13B-05N,13056
JOC_01733,13B-05N,13014
JOC_01483,13B-05N,13041
JOC_01243,13B-05N,13004
JOC_01994,13B-05N,13050
JOC_01608,13B-05N,13005
JOC_01843,13B-05N,13029
JOC_01966,13B-05N,13055
JOC_01527,13B-05N,13007
JOC_01377,13B-05N,13059
JOC_02487,13B-05N,13034
JOC_02591,13B-05N,13032
JOC_02302,13B-05N,13053
JOC_01458,13B-05N,13009
JOC_02617,13B-05N,13001
JOC_01577,13B-05N,13056
JOC_01465,13B-05N,13063
JOC_01552,13B-05N,13016
JOC_02246,13B-05N,13058
JOC_01486,13B-05N,13032
JOC_01323,13B-05N,13029
JOC_02461,13B-05N,13044
JOC_01348,13B-05N,13048
JOC_01940,13B-05N,13026
JOC_01403,13B-05N,13045
JOC_02697,13B-05N,13026
JOC_01247,13B-05N,13017
JOC_02467,13B-05N,13008
JOC_02021,13B-05N,13027
JOC_02538,13B-05N,13001
JOC_01874,13B-05N,13030
JOC_01245,13B-05N,13007
JOC_02276,13B-05N,13010
JOC_02080,13B-05N,13062
JOC_01516,13B-05N,13031
JOC_01275,13B-05N,13016
JOC_02800,13B-05N,13011
JOC_02676,13B-05N,13047
JOC_02323,13B-05N,13023
JOC_02415,13B-05N,13041
JOC_01873,13B-05N,13038
JOC_02347,13B-05N,13038
JOC_01891,13B-05N,13038
JOC_02308,13B-05N,13050
JOC_01276,13B-05N,13042
JOC_01756,13B-05N,13057
JOC_01293,13B-05N,13052
JOC_01267,13B-05N,13054
JOC_02722,13B-05N,13039
JOC_01600,13B-05N,13012
JOC_02053,13B-05N,13043
JOC_02906,13B-05N,13024
JOC_02903,13B-05N,13023
JOC_02901,13B-05N,13019
JOC_02904,13B-05N,13044
JOC_02905,13B-05N,13049
JOC_02902,13B-05N,13005
JOC_07076,13B-05N,13021
JOC_05372,13B-05N,13003
JOC_02223,13B-05N,13002
JOC_01732,13B-05N,13021
JOC_02124,13B-05N,13027
JOC_02573,13B-05N,13002
JOC_02771,13B-05N,13002
JOC_02596,13B-05N,13002
JOC_01800,13B-05N,13002
JOC_02050,13B-05N,13033
JOC_01804,13B-05N,13015
JOC_02005,13B-05N,13015
JOC_02179,13B-05N,13033
JOC_02180,13B-05N,14052
JOC_02451,13B-05N,14032
JOC_01828,13B-05N,14002
JOC_01633,13B-05N,14038
JOC_02523,13B-05N,14048
JOC_01716,13B-05N,14025
JOC_01536,13B-05N,15071
JOC_02178,13B-05N,15014
JOC_05529,13B-05O,15021
JOC_05938,13B-05O,15035
JOC_06534,13B-05O,15053
JOC_06874,13B-05O,15064
JOC_07181,13B-05O,15074
JOC_06276,13B-05O,15045
JOC_06056,13B-05O,15039
JOC_07151,13B-05O,15073
JOC_02125,13B-06N,13036
JOC_02756,13B-06N,13031
JOC_01865,13B-06N,13042
JOC_01683,13B-06N,13006
JOC_01655,13B-06N,13051
JOC_01948,13B-06N,13051
JOC_01707,13B-06N,13028
JOC_02154,13B-06N,13061
JOC_01325,13B-06N,13013
JOC_02376,13B-06N,13062
JOC_02074,13B-06N,13026
JOC_02727,13B-06N,13018
JOC_01580,13B-06N,13019
JOC_02518,13B-06N,13037
JOC_02669,13B-06N,13004
JOC_02784,13B-06N,13046
JOC_01624,13B-06N,13034
JOC_01997,13B-06N,13034
JOC_02346,13B-06N,13014
JOC_02600,13B-06N,13052
JOC_02103,13B-06N,13058
JOC_01513,13B-06N,13017
JOC_01514,13B-06N,13016
JOC_02426,13B-06N,13063
JOC_02703,13B-06N,13029
JOC_02258,13B-06N,13029
JOC_02571,13B-06N,13045
JOC_01803,13B-06N,13035
JOC_02307,13B-06N,13055
JOC_02206,13B-06N,13011
JOC_02279,13B-06N,13011
JOC_02492,13B-06N,13048
JOC_02805,13B-06N,13059
JOC_01760,13B-06N,13017
JOC_01896,13B-06N,13041
JOC_01438,13B-06N,13054
JOC_01299,13B-06N,13060
JOC_01379,13B-06N,13023
JOC_01518,13B-06N,13061
JOC_02491,13B-06N,13059
JOC_02707,13B-06N,13062
JOC_01919,13B-06N,13043
JOC_02749,13B-06N,13019
JOC_01555,13B-06N,13039
JOC_02774,13B-06N,13049
JOC_02077,13B-06N,13011
JOC_01665,13B-06N,13021
JOC_01951,13B-06N,13027
JOC_02907,13B-06N,13025
JOC_01712,13B-06N,13008
JOC_01852,13B-06N,13003
JOC_02443,13B-06N,14028
JOC_01998,13B-07N,13031
JOC_02105,13B-07N,13016
JOC_02723,13B-07N,13055
JOC_01999,13B-07N,13035
JOC_01586,13B-07N,13017
JOC_01844,13B-07N,13030
JOC_02156,13B-07N,13063
JOC_02280,13B-07N,13013
JOC_02079,13B-07N,13051
JOC_01656,13B-07N,13060
JOC_01431,13B-07N,13031
JOC_02423,13B-07N,13025
JOC_02330,13B-07N,13042
JOC_01849,13B-07N,13036
JOC_02126,13B-07N,13047
JOC_02401,13B-07N,13018
JOC_02393,13B-07N,13052
JOC_01684,13B-07N,13034
JOC_02513,13B-07N,13023
JOC_01304,13B-07N,13028
JOC_02070,13B-07N,13041
JOC_01945,13B-07N,13008
